ROUTE ID,DIRECTION,TRIP ID,TRAIN ID,UNIX DATETIME,DATE TIME,STOP ID,STOP NAME,UPDATE TYPE
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709061917,2024-02-27 14:25:17,R17N,34 St - Herald Sq,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709061922,2024-02-27 14:25:22,D27N,Parkside Av,4
Q,N,081150_Q..N16R,1Q 1331+ STL/962,1709061960,2024-02-27 14:26:00,B08N,Lexington Av/63 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709061982,2024-02-27 14:26:22,D39N,Sheepshead Bay,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709061982,2024-02-27 14:26:22,D33N,Avenue J,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709062017,2024-02-27 14:26:57,D26N,Prospect Park,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709062017,2024-02-27 14:26:57,R30N,DeKalb Av,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062018,2024-02-27 14:26:58,D32N,Avenue H,4
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709062018,2024-02-27 14:26:58,R16N,Times Sq - 42 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062042,2024-02-27 14:27:22,D38N,Neck Rd,4
Q,N,081150_Q..N16R,1Q 1331+ STL/962,1709062067,2024-02-27 14:27:47,Q03N,72 St,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062104,2024-02-27 14:28:24,D31N,Newkirk Plaza,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062128,2024-02-27 14:28:48,D37N,Avenue U,4
Q,N,081150_Q..N16R,1Q 1331+ STL/962,1709062197,2024-02-27 14:29:57,Q04N,86 St,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709062197,2024-02-27 14:29:57,D25N,7 Av,4
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709062197,2024-02-27 14:29:57,R14N,57 St - 7 Av,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709062257,2024-02-27 14:30:57,Q01N,Canal St,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062257,2024-02-27 14:30:57,D30N,Cortelyou Rd,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062260,2024-02-27 14:31:00,D35N,Kings Hwy,4
Q,N,081150_Q..N16R,1Q 1331+ STL/962,1709062272,2024-02-27 14:31:12,Q05N,96 St,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062274,2024-02-27 14:31:14,D29N,Beverley Rd,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709062282,2024-02-27 14:31:22,D24N,Atlantic Av - Barclays Ctr,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062307,2024-02-27 14:31:47,D43N,Coney Island - Stillwell Av,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062332,2024-02-27 14:32:12,D34N,Avenue M,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062343,2024-02-27 14:32:23,D42N,W 8 St - NY Aquarium,4
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709062367,2024-02-27 14:32:47,B08N,Lexington Av/63 St,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709062402,2024-02-27 14:33:22,R30N,DeKalb Av,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062402,2024-02-27 14:33:22,D28N,Church Av,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062432,2024-02-27 14:33:52,D33N,Avenue J,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062452,2024-02-27 14:34:12,D41N,Ocean Pkwy,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062487,2024-02-27 14:34:47,D27N,Parkside Av,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709062487,2024-02-27 14:34:47,R20N,14 St - Union Sq,4
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709062487,2024-02-27 14:34:47,Q03N,72 St,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709062487,2024-02-27 14:34:47,Q01N,Canal St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062513,2024-02-27 14:35:13,D32N,Avenue H,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062547,2024-02-27 14:35:47,D40N,Brighton Beach,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062583,2024-02-27 14:36:23,D31N,Newkirk Plaza,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062594,2024-02-27 14:36:34,D26N,Prospect Park,4
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709062618,2024-02-27 14:36:58,Q04N,86 St,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062679,2024-02-27 14:37:59,D39N,Sheepshead Bay,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709062688,2024-02-27 14:38:08,R17N,34 St - Herald Sq,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062692,2024-02-27 14:38:12,D30N,Cortelyou Rd,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709062712,2024-02-27 14:38:32,R20N,14 St - Union Sq,4
Q,N,081950_Q..N16R,1Q 1339+ STL/962,1709062743,2024-02-27 14:39:03,Q05N,96 St,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062772,2024-02-27 14:39:32,D38N,Neck Rd,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062772,2024-02-27 14:39:32,D29N,Beverley Rd,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062787,2024-02-27 14:39:47,D25N,7 Av,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709062812,2024-02-27 14:40:12,R16N,Times Sq - 42 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062834,2024-02-27 14:40:34,D28N,Church Av,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062858,2024-02-27 14:40:58,D37N,Avenue U,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709062872,2024-02-27 14:41:12,R17N,34 St - Herald Sq,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709062893,2024-02-27 14:41:33,D24N,Atlantic Av - Barclays Ctr,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709062907,2024-02-27 14:41:47,D43N,Coney Island - Stillwell Av,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709062932,2024-02-27 14:42:12,D27N,Parkside Av,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709062952,2024-02-27 14:42:32,D42N,W 8 St - NY Aquarium,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709062956,2024-02-27 14:42:36,Q01N,Canal St,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709062992,2024-02-27 14:43:12,R14N,57 St - 7 Av,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709062992,2024-02-27 14:43:12,D35N,Kings Hwy,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709062992,2024-02-27 14:43:12,R16N,Times Sq - 42 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709063003,2024-02-27 14:43:23,D26N,Prospect Park,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709063014,2024-02-27 14:43:34,R30N,DeKalb Av,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063037,2024-02-27 14:43:57,D41N,Ocean Pkwy,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063072,2024-02-27 14:44:32,D34N,Avenue M,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709063147,2024-02-27 14:45:47,R14N,57 St - 7 Av,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063172,2024-02-27 14:46:12,R20N,14 St - Union Sq,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709063192,2024-02-27 14:46:32,B08N,Lexington Av/63 St,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063192,2024-02-27 14:46:32,D40N,Brighton Beach,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063192,2024-02-27 14:46:32,D33N,Avenue J,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709063208,2024-02-27 14:46:48,D25N,7 Av,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063252,2024-02-27 14:47:32,D32N,Avenue H,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063302,2024-02-27 14:48:22,D39N,Sheepshead Bay,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709063337,2024-02-27 14:48:57,Q03N,72 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709063337,2024-02-27 14:48:57,D24N,Atlantic Av - Barclays Ctr,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709063339,2024-02-27 14:48:59,B08N,Lexington Av/63 St,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063352,2024-02-27 14:49:12,R17N,34 St - Herald Sq,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063352,2024-02-27 14:49:12,D31N,Newkirk Plaza,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063372,2024-02-27 14:49:32,D38N,Neck Rd,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063447,2024-02-27 14:50:47,D37N,Avenue U,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709063448,2024-02-27 14:50:48,D42N,W 8 St - NY Aquarium,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063448,2024-02-27 14:50:48,R16N,Times Sq - 42 St,4
Q,N,082950_Q..N16R,1Q 1349+ STL/962,1709063472,2024-02-27 14:51:12,Q04N,86 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709063472,2024-02-27 14:51:12,R30N,DeKalb Av,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709063472,2024-02-27 14:51:12,Q03N,72 St,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063472,2024-02-27 14:51:12,D30N,Cortelyou Rd,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709063517,2024-02-27 14:51:57,D41N,Ocean Pkwy,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709063550,2024-02-27 14:52:30,Q01N,Canal St,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063556,2024-02-27 14:52:36,D29N,Beverley Rd,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709063592,2024-02-27 14:53:12,Q04N,86 St,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063592,2024-02-27 14:53:12,R14N,57 St - 7 Av,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063612,2024-02-27 14:53:32,D35N,Kings Hwy,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063627,2024-02-27 14:53:47,D28N,Church Av,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709063652,2024-02-27 14:54:12,D40N,Brighton Beach,4
Q,N,083350_Q..N16R,1Q 1353+ STL/962,1709063707,2024-02-27 14:55:07,Q05N,96 St,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063712,2024-02-27 14:55:12,D34N,Avenue M,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063732,2024-02-27 14:55:32,D27N,Parkside Av,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063757,2024-02-27 14:55:57,B08N,Lexington Av/63 St,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709063782,2024-02-27 14:56:22,D39N,Sheepshead Bay,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709063818,2024-02-27 14:56:58,D26N,Prospect Park,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063818,2024-02-27 14:56:58,D33N,Avenue J,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709063832,2024-02-27 14:57:12,R20N,14 St - Union Sq,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709063852,2024-02-27 14:57:32,D38N,Neck Rd,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063867,2024-02-27 14:57:47,D32N,Avenue H,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063868,2024-02-27 14:57:48,Q03N,72 St,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709063892,2024-02-27 14:58:12,D37N,Avenue U,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709063927,2024-02-27 14:58:47,D42N,W 8 St - NY Aquarium,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709063952,2024-02-27 14:59:12,D31N,Newkirk Plaza,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709063952,2024-02-27 14:59:12,Q01N,Canal St,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709063982,2024-02-27 14:59:42,R17N,34 St - Herald Sq,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709063987,2024-02-27 14:59:47,Q04N,86 St,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709064012,2024-02-27 15:00:12,D25N,7 Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064035,2024-02-27 15:00:35,D41N,Ocean Pkwy,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064072,2024-02-27 15:01:12,D30N,Cortelyou Rd,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064095,2024-02-27 15:01:35,D35N,Kings Hwy,4
Q,N,084350_Q..N16R,1Q 1403+ STL/962,1709064103,2024-02-27 15:01:43,Q05N,96 St,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709064107,2024-02-27 15:01:47,R16N,Times Sq - 42 St,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064132,2024-02-27 15:02:12,D40N,Brighton Beach,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709064142,2024-02-27 15:02:22,D24N,Atlantic Av - Barclays Ctr,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064142,2024-02-27 15:02:22,D29N,Beverley Rd,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709064162,2024-02-27 15:02:42,R20N,14 St - Union Sq,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064167,2024-02-27 15:02:47,D34N,Avenue M,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064262,2024-02-27 15:04:22,D39N,Sheepshead Bay,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064262,2024-02-27 15:04:22,D28N,Church Av,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064297,2024-02-27 15:04:57,D33N,Avenue J,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709064297,2024-02-27 15:04:57,R30N,DeKalb Av,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709064298,2024-02-27 15:04:58,R14N,57 St - 7 Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064336,2024-02-27 15:05:36,D38N,Neck Rd,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709064342,2024-02-27 15:05:42,R17N,34 St - Herald Sq,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064357,2024-02-27 15:05:57,D32N,Avenue H,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064357,2024-02-27 15:05:57,D27N,Parkside Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064395,2024-02-27 15:06:35,D37N,Avenue U,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064409,2024-02-27 15:06:49,D31N,Newkirk Plaza,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064421,2024-02-27 15:07:01,D43N,Coney Island - Stillwell Av,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064442,2024-02-27 15:07:22,D26N,Prospect Park,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064443,2024-02-27 15:07:23,D42N,W 8 St - NY Aquarium,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709064492,2024-02-27 15:08:12,B08N,Lexington Av/63 St,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709064502,2024-02-27 15:08:22,R16N,Times Sq - 42 St,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064537,2024-02-27 15:08:57,D41N,Ocean Pkwy,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064564,2024-02-27 15:09:24,D30N,Cortelyou Rd,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064575,2024-02-27 15:09:35,D35N,Kings Hwy,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064597,2024-02-27 15:09:57,D29N,Beverley Rd,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709064597,2024-02-27 15:09:57,Q03N,72 St,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064635,2024-02-27 15:10:35,D40N,Brighton Beach,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709064642,2024-02-27 15:10:42,R14N,57 St - 7 Av,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064647,2024-02-27 15:10:47,D25N,7 Av,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064682,2024-02-27 15:11:22,D28N,Church Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064707,2024-02-27 15:11:47,D34N,Avenue M,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709064732,2024-02-27 15:12:12,Q04N,86 St,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064767,2024-02-27 15:12:47,D39N,Sheepshead Bay,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064777,2024-02-27 15:12:57,D24N,Atlantic Av - Barclays Ctr,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709064780,2024-02-27 15:13:00,Q01N,Canal St,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064791,2024-02-27 15:13:11,D27N,Parkside Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064815,2024-02-27 15:13:35,D33N,Avenue J,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709064815,2024-02-27 15:13:35,B08N,Lexington Av/63 St,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064835,2024-02-27 15:13:55,D38N,Neck Rd,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064852,2024-02-27 15:14:12,D32N,Avenue H,4
Q,N,085150_Q..N16R,1Q 1411+ STL/962,1709064853,2024-02-27 15:14:13,Q05N,96 St,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709064888,2024-02-27 15:14:48,D26N,Prospect Park,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709064922,2024-02-27 15:15:22,Q03N,72 St,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709064922,2024-02-27 15:15:22,R30N,DeKalb Av,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709064947,2024-02-27 15:15:47,D37N,Avenue U,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709064992,2024-02-27 15:16:32,D31N,Newkirk Plaza,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065032,2024-02-27 15:17:12,D43N,Coney Island - Stillwell Av,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065032,2024-02-27 15:17:12,R20N,14 St - Union Sq,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065055,2024-02-27 15:17:35,D42N,W 8 St - NY Aquarium,4
Q,N,086150_Q..N16R,1Q 1421+ STL/962,1709065055,2024-02-27 15:17:35,Q04N,86 St,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065067,2024-02-27 15:17:47,D35N,Kings Hwy,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709065092,2024-02-27 15:18:12,D25N,7 Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065092,2024-02-27 15:18:12,D30N,Cortelyou Rd,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065152,2024-02-27 15:19:12,D34N,Avenue M,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065162,2024-02-27 15:19:22,D41N,Ocean Pkwy,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065187,2024-02-27 15:19:47,D29N,Beverley Rd,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065197,2024-02-27 15:19:57,R17N,34 St - Herald Sq,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709065222,2024-02-27 15:20:22,D24N,Atlantic Av - Barclays Ctr,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065252,2024-02-27 15:20:52,D28N,Church Av,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065257,2024-02-27 15:20:57,D33N,Avenue J,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065260,2024-02-27 15:21:00,D40N,Brighton Beach,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065296,2024-02-27 15:21:36,D27N,Parkside Av,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065317,2024-02-27 15:21:57,R16N,Times Sq - 42 St,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065318,2024-02-27 15:21:58,D32N,Avenue H,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709065367,2024-02-27 15:22:47,R30N,DeKalb Av,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065392,2024-02-27 15:23:12,D39N,Sheepshead Bay,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709065427,2024-02-27 15:23:47,Q01N,Canal St,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709065427,2024-02-27 15:23:47,D42N,W 8 St - NY Aquarium,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065427,2024-02-27 15:23:47,D31N,Newkirk Plaza,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065462,2024-02-27 15:24:22,D38N,Neck Rd,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065475,2024-02-27 15:24:35,R14N,57 St - 7 Av,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065476,2024-02-27 15:24:36,D26N,Prospect Park,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065522,2024-02-27 15:25:22,D30N,Cortelyou Rd,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709065524,2024-02-27 15:25:24,D41N,Ocean Pkwy,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065536,2024-02-27 15:25:36,D37N,Avenue U,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065572,2024-02-27 15:26:12,D29N,Beverley Rd,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709065632,2024-02-27 15:27:12,D40N,Brighton Beach,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709065665,2024-02-27 15:27:45,R20N,14 St - Union Sq,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065667,2024-02-27 15:27:47,D28N,Church Av,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065667,2024-02-27 15:27:47,B08N,Lexington Av/63 St,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065702,2024-02-27 15:28:22,D35N,Kings Hwy,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065703,2024-02-27 15:28:23,D25N,7 Av,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709065737,2024-02-27 15:28:57,D39N,Sheepshead Bay,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065752,2024-02-27 15:29:12,D27N,Parkside Av,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065776,2024-02-27 15:29:36,D34N,Avenue M,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065810,2024-02-27 15:30:10,Q03N,72 St,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709065810,2024-02-27 15:30:10,D38N,Neck Rd,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709065842,2024-02-27 15:30:42,D26N,Prospect Park,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709065842,2024-02-27 15:30:42,R17N,34 St - Herald Sq,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065847,2024-02-27 15:30:47,D24N,Atlantic Av - Barclays Ctr,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709065847,2024-02-27 15:30:47,Q01N,Canal St,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065881,2024-02-27 15:31:21,D33N,Avenue J,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709065882,2024-02-27 15:31:22,D37N,Avenue U,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709065919,2024-02-27 15:31:59,Q04N,86 St,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709065942,2024-02-27 15:32:22,D32N,Avenue H,4
Q,N,089850_Q..N16R,1Q 1458+ STL/962,1709065977,2024-02-27 15:32:57,R30N,DeKalb Av,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709065977,2024-02-27 15:32:57,R16N,Times Sq - 42 St,4
Q,N,093000_Q..N16R,1Q 1530 STL/962,1709065980,2024-02-27 15:33:00,D43N,Coney Island - Stillwell Av,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709066027,2024-02-27 15:33:47,D35N,Kings Hwy,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709066027,2024-02-27 15:33:47,D25N,7 Av,4
Q,N,093000_Q..N16R,1Q 1530 STL/962,1709066028,2024-02-27 15:33:48,D42N,W 8 St - NY Aquarium,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709066048,2024-02-27 15:34:08,D31N,Newkirk Plaza,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709066052,2024-02-27 15:34:12,D34N,Avenue M,4
Q,N,087150_Q..N16R,1Q 1431+ STL/962,1709066064,2024-02-27 15:34:24,Q05N,96 St,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709066087,2024-02-27 15:34:47,R20N,14 St - Union Sq,4
Q,N,093000_Q..N16R,1Q 1530 STL/962,1709066133,2024-02-27 15:35:33,D41N,Ocean Pkwy,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709066135,2024-02-27 15:35:35,D24N,Atlantic Av - Barclays Ctr,4
Q,N,088150_Q..N16R,1Q 1441+ STL/962,1709066157,2024-02-27 15:35:57,R14N,57 St - 7 Av,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709066159,2024-02-27 15:35:59,D30N,Cortelyou Rd,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709066182,2024-02-27 15:36:22,D33N,Avenue J,4
Q,N,089150_Q..N16R,1Q 1451+ STL/962,1709066232,2024-02-27 15:37:12,R17N,34 St - Herald Sq,4
Q,N,093000_Q..N16R,1Q 1530 STL/962,1709066242,2024-02-27 15:37:22,D40N,Brighton Beach,4
Q,N,091550_Q..N16R,1Q 1515+ STL/962,1709066242,2024-02-27 15:37:22,D29N,Beverley Rd,4
Q,N,092300_Q..N16R,1Q 1523 STL/962,1709066267,2024-02-27 15:37:47,D32N,Avenue H,4
Q,N,090750_Q..N16R,1Q 1507+ STL/962,1709066267,2024-02-27 15:37:47,R30N,DeKalb Av,4
